ID;ACTIVADO;NOMBRE;NOMBRE 2;FAMILIA (CATEGORIA);PRECIO VENTA;PROVEEDOR;PESO_BRUTO;TIPO_ART;DIMENSION;PESO;IVA;LARGO;ANCHO;GRUESO;DIAMETRO;DENSIDAD
007520;1;TOTAL TODO USO NEUTRO (12X1'5KG);LIMPIADOR NEUTRO TODO USO;0001;20,3600;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
007540;1;TOTAL FREGASUELOS AMONIA.(4x5KG);DETERGENTE AMONIACAL CON PODER DESENGRASANTE;0001;18,9800;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
007560;1;TOTAL FREGASUELOS AMONI.(12UX1'5KG);DETERGENTE AMONIACAL CON PODER DESENGRASANTE;0001;20,3600;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
007570;1;TOTAL DESENGRASANTE (CAJA 4UX5KG);LIMPIADOR DESENGRASANTE UNIVERSAL;0001;50,1100;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
007600;1;SOFT CARE BACTERICIDA (4U X 5 KG);JABON DE MANOS DESINFECTANTE CON QUAT;0001;88,6200;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
007700;1;JONMATIC 100 (30 KG);LAVAVAJILLAS MAQUINA CONCENTRADO PARA AGUAS MEDIAS;0001;70,6000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
007800;1;JONMATIC 200 (30 KG);LAVAVAJILLAS MAQUINA CONCENTRADO AGUAS SEMIDURAS;0001;84,6200;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
007900;1;JONMATIC 400 (AGUAS DURAS) 30 KG;LAVAVAJILLAS MAQUINA CONCENTRADO EN AGUAS DURAS;0001;123,3100;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
007950;1;DETERGENTE AGUAS DURAS (4Ux6KG);LAVAVAJILLAS MAQUINA CONCENTRADO PARA AGUAS DURAS;0001;89,6500;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
008000;1;DETERGENTE LAVAVAJILLAS (4U X 6 KG);LAVAVAJILLAS MAQUINA CONCENTRADO PARA AGUAS MEDIAS;0001;56,7500;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
008100;1;JONMATIC SANI (30 KG);LAVAVAJILLAS MAQUINA CLORADO PARA AGUAS BLANDAS;0001;96,2200;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
008150;1;JONMATIC CRISTALERIAS (ENVASE 30KG);;0001;69,2100;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
008200;1;JONMATIC POLVO (12 KG);LAVAVAJILLAS SOLIDO PARA TODO TIPO DE AGUAS;0001;49,0500;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
008300;1;JONMATIC ABRILL.UNIVERSAL (25KG);ABRILLANTADOR CONCENTRADO PARA AGUAS MEDIAS;0001;115,2900;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
008400;1;JONMATIC ABRILLANTADOR AGUAS DURAS(25KG);ABRILLNATADOR CONCENTRADO PARA AGUAS DURAS;0001;129,8900;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
008500;1;ABRILLANTADOR LAVAVAJILLAS (4UX5KG);ABRILLANTADOR CONCENTRADO PARA AGUAS MEDIAS;0001;78,5800;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
008541;1;TAPA PARA MOD.2610;;2540;0,0000;400000001;0,000;32;;0,000;0;0,000;0,000;0,000;0,000;0,000
008547;1;ESPATULA PLANA 34CM.;;2540;0,0000;400002540;0,000;38;;0,000;0;0,000;0,000;0,000;0,000;0,000
008600;1;JONMATIC ANTICALCAREO (30 KG);DESINCRUSTANTE CONCENTRADO PARA LAVAVJILLAS;0001;102,1600;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
008700;1;JONMATIC ANTICALCAREO (4UX6KG);DESINCRUSTANTE CONCENTRADO PARA LAVAVAJILLAS;0001;90,7600;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
008800;1;BRILLO ENERGIE (ENVASE 2U X 5 KG);LAVAVAJILLAS MANUAL SUPER CONCENTRADO;0001;167,7600;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
008900;1;BRILLO MULTI LAVAVAJILLAS(12Ux1,5L);LAVAVAJILLAS PARA LAVADO MANUAL;0001;25,2700;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009000;1;BRILLO MULTI LAVAVAJILLAS (4UX5KG);LAVAVAJILLAS PARA LAVADO MANUAL;0001;25,9500;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009100;1;BRILLO MULTI LAVAVAJ.MANUAL (25 KG);LAVAVAJILLAS PARA LAVADO MANUAL;0001;30,5100;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009200;1;BRILLO LAVAVAJILLAS  MANUAL  (25KG);LAVAVAJILLAS PARA LAVADO MANUAL;0001;62,0200;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009300;1;BRILLO LAVAVAJILLAS (4UX 5KG);LAVAVAJILLAS PARA LAVADO MANUAL;0001;62,2200;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009302;1;BRILLO ULTRA (CAJA 4U X 5KG);LAVAVAJILLAS CONCENTRADO PARA LAVADO MANUAL;0001;47,8400;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009303;1;BRILLO ULTRA (CAJA 12U X 1,5L);LAVAVAJILLAS CONCENTRADO PARA LAVADO MANUAL;0001;45,4700;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009306;1;BRILLO POT (ENVASE 14 KG);LAVAVAJILLAS EN POLVO PARA LAVADO MANUAL;0001;22,8700;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009310;1;BRILLO MAX (CAJA 6U X 1L);;0001;24,8400;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009400;1;BRILLO FORZA TOTAL + PULV (4UX5KG);DESENGRASANTE DE HORNOS Y PLANCHAS;0001;86,1100;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009500;1;BRILLO GRILL LIMPIA HORNOS (CA.12U);DESENGRASANTE DE HORNOS EN AEROSOL;0001;57,4200;400000001;6,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009600;1;JONCLEAN F-4 (ENVASE 25 KG);DESENGRASANTE ALCALINO PARA RESIDUOS ORGANICOS;0007;70,8500;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009700;1;BRILLO QUITA GRASAS ( ENVASE 25 KG);DESENGRASANTE ENERGICO PARA COCINAS;0001;93,4000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009800;1;BRILLO QUITA GRASAS (4x5KG);DESENGRASANTE ENERGICO PARA COCINAS;0001;75,4400;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009810;1;BRILLO QUITAGRASAS TRAC (4UX5KG);DESENGRASANTE ENERGICO PARA SUELOS Y PAREDES;0001;71,9800;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009820;1;BRILLO TRAC (ENVASE 25 KG);DESENGRASANTE ENERGICO PARA SUELOS Y PAREDES;0001;81,7300;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009900;1;BRILLO DESINFECTANTE(ENVASE 4UX5KG);DESINFECTANTE PARA AREAS ALIMENTARIAS;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010000;1;B.DESINF-DESENGRASAN (CAJA 4UX5KG);DETERGENTE DESINFECTANTE Y DESENGRASANTE;0001;90,5500;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010010;1;HYGENIUS CONTROL KIT (100);SISTEMA DE DETECCION DE RESIDUOS PROTEINICOS;0001;330,4500;400000001;0,000;10;;0,000;0;0,000;0,000;0,000;0,000;0,000
010020;1;PRO-TECT X50 PC;SISTEMA DE DETECCION DE RESIDUOS PROTEINICOS;0001;275,9700;400000001;0,000;10;;0,000;0;0,000;0,000;0,000;0,000;0,000
010030;1;T-STICK 71 BOTE (250) TERMOMETRO;TIRAS TERMICAS HASTA 71 GRADOS NORMATIVA A.R.C.P.C;0001;39,1600;400000001;0,000;10;;0,000;0;0,000;0,000;0,000;0,000;0,000
010040;1;T-STICK 77 BOTE (250) TERMOME.;TIRA TERMICA HASTA 77 GRADOS NORMATIVA A.R.C.P.C.;0001;45,6900;400000001;0,000;10;;0,000;0;0,000;0,000;0,000;0,000;0,000
010050;1;TERMOMETRO DE SONDA EN T (1U);TERMOMETRO DESONDA EN T NORMATIVA A.R.C.P.C;0001;190,9500;400000001;0,000;10;;0,000;0;0,000;0,000;0,000;0,000;0,000
010100;1;BRILLO DESINFEC-DESENG. (ENV. 25 KG;DETERGENTE DESINFECTANTE Y DESENGRASANTE A.R.C.P.C;0001;94,6500;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010105;1;BRILLO DESINF.ALIMENT.(200UX3,25G);BRILLO DESINF.ALIMENT.(200UX3,25G);0001;29,8800;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010110;1;JON PRO PRESTO (SACO 20 KG);DETERGENTE ATOMIZADO PARA PRELAVADO Y LAVADO;0002;41,3600;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010120;1;JON PRO SUPER (ENVASE 20 KG);DETERGENTE ATOMIZADO ENZIMATICO CON BLANQUEANTE;0002;49,6700;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010130;1;JON PRO COMPLET (ENV.20 KG);DETERGENTE ATOMIZADO ENZIMATICO CON BLANQUEANTE;0002;56,9800;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010135;1;CLAX POWERPRO (20Kg);DETERGENTE ATOMIZADO PARA TODO TIPO DE AGUAS;0002;113,1000;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010140;1;CLAX COLOR (20 KG);DETERGENTE ENZIMATICO PARA ROPA DE COLOR;0002;102,9200;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010150;1;JON PRO SUAVIZANTE (ENVASE 25 KG);SUAVIZANTE DE ROPA;0002;34,3100;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010160;1;JON PRO SUAVIZANTE (4Ux5KG);SUAVIZANTE DE ROPA;0002;30,0400;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010170;1;JON PRO SUAVIZANTE - NEUTRALIZANTE (25KG);SUAVIZANTE NEUTRALIZANTE DE ALCALINIDAD Y CLORO;0002;78,3600;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010175;1;JON PRO SUAVIZANTE-NEUTRALIZANTE(4UX5KG);SUAVIZANTE NEUTRALIZANTE DE ALCALINIDAD Y CLORO;0001;50,5200;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010180;1;JON PRO HUMECTANTE (ENVASE 25 KG);ADITIVO DESENGRASANTE LIQUIDO;0002;210,7500;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010185;1;JON PRO HUMECTANTE (CAJA 4U X 5KG);ADITIVO DESENGRASANTE LIQUIDO;0002;169,1600;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010190;1;JON PRO BLANQUEANTE-CLORADO (ENV.10KG;BLANQUEANTE HIGIENIZANTE CLORADO SOLIDO;0002;49,9300;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010195;1;JON PRO BLANQUEANTE - AL OXIGENO  (10KG);BLANQUEANTE HIGIENIZANTE OXIGENADO EN POLVO;0002;33,5800;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010197;1;JON PRO AUTODOBLE L-CLOR;JON PRO AUTODOBLE L-CLOR;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010198;1;JON PRO AUTO AUTODOBLE L-T.S.;JON PRO AUTO AUTODOBLE L-T.S.;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010200;1;BOTES CERAS PARQUET (CAJA 18X1L);CERA LIQUIDA PARA SUELOS DE MADERA Y CORCHO;1755;112,0000;400001755;18,000;3;;0,000;0;0,000;0,000;0,000;0,000;0,000
010210;1;JONPRO FORTE (25 KG);DETERGENTE EN POLVO ROPA MUY SUCIA Y RECUPERACION;0002;67,6400;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010220;1;JON PRO RECUPERADOR (ENVASE 10 KG);BLANQUEANTE RECUPERADOR;0002;60,7500;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010230;1;JON PRO AUTODOSE L-220 LIQUIDO 30KG;COMPONENTE ALCALINO SECUESTRANTE EN AGUAS BLANDAS;0002;88,1600;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010240;1;JON PRO AUTODOSE L-440 LIQUIDO 30KG;COMPONENTE ALCALINO SECUESTRANTE EN TODO TIPO AGUA;0002;110,8700;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010250;1;JONPRO AUTODOSE L-TS (25KG);COMPONENTE TENSOACTIVO PARA ROPA BLANCA;0002;90,0500;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010260;1;JON PRO AUTODOSE L.STAR (30 KG);DETERGENTE LIQUIDO COMPLE;0002;111,3600;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010270;1;JONPRO AUTODOSE P-220(POLVO) (25KG);DETERGENTE EN POLVO PARA PREDISOLUCION AGUA BLANDA;0002;63,8400;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010280;1;JONPRO AUTODOSE P-440(POLVO)(25KG);DETERGENTE EN POLVO PARA PREDISOLUCION AGUA DURA;0002;85,8500;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010290;1;JONPRO AUTODOSE AD (30 KG);ADITIVO SECUESTRANTE LIQUIDO;0002;145,4400;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010292;1;JON PRO AUTODOSE FERRO (ENV.25KG);ADITIVO SECUESTRANTE METALES;0002;113,8000;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010294;1;JON PRO AUTODOSE NTR (ENVASE 25 KG);NEUTRALIZANTE DE ALCALINIDAD Y CLORO;0002;64,4500;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010296;1;JON PRO AUTODOSE CLORADO (ENV.25KG);BLANQUEANTE HIGIENIZANTE CLORADO LIQUIDO;0002;29,7100;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010298;1;JON PRO AUTODOSE 0-2 (25 KG);BLANQUEANTE HIGIENIZANTE OXIGENADO LIQUIDO TªMEDIA;0002;103,9500;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010300;1;JONCLEAN RAPID (ENVASE 25 KG);DETERGENTE MUY CONCENTRADO LIMPIEZA DE CAMIONES;0007;106,5100;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010350;1;JONCLEAN RAPID (BIDONES 210 KG);DETERGENTE MUY CONCENTRADO PARA LIMPIEZA DE CAMION;0007;897,8700;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010400;1;JONCLEAN EXCELL (ENVASE 25 KG);DETERGENTE CONCENTRADO PARA LIMPIEZA CAMIONES;0007;61,5100;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010500;1;JONCLEAN EXCELL (ENVASE 210 KG);DETERGENTE CONCENTRADO PARA LIMPIEZA CAMIONES;0007;502,6900;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010600;1;JONCLEAN 800 (ENVASE 25 KG);DETERGENTE LAVADO DE CAMIONES;0007;53,8000;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010700;1;JONCLEAN 800 (ENVASE 210 KG);DETERGENTE LAVADO DE CAMIONES;0007;445,3500;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010800;1;JONCLEAN 800 (ENVASE 1000 KG);DETERGENTE LAVADO DE CAMIONES;0007;1941,4900;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010900;1;JONCLEAN 900 (ENVASE 25 KG);DETERGENTE ENERGICO LAVADO DE CAMIONES;0007;75,7500;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
011000;1;JONCLEAN 900 (ENVASE 210 KG);DETERGENTE ENERGICO PARA LAVADO DE CAMIONES;0007;605,7600;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
011100;1;JONCLEAN 600 (ENVASE 25 KG);DETERGENTE MULTIUSOS PARA VEHICULOS INDUSTRIALES;0007;34,4900;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
011200;1;JONCLEAN 600 (ENVASE 210 KG);DETERGENTE MULTIUSOS PARA VEHICULOS INDUSTRIALES;0007;283,8200;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
011300;1;JONCLEAN 600 (ENVASE 1000 KG);DETERGENTE MULTIUSOS PARA VEHICULOS INDUSTRIALES;0007;1177,8200;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
011400;1;JONCLEAN B (ENVASE 210 KG);;0007;95,4200;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
011500;1;JONCLEAN B (ENVASE 1000 KG);;0007;441,3800;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
011600;1;JONCLEAN 33 (ENVASE 25 KG);DETERGENTE DE PRELAVADO;0007;71,3600;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
011700;1;JONCLEAN 33 (ENVASE 210 KG);DETERGENTE DE PRELAVADO;0007;474,5400;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
011800;1;JONCLEAN 300 (ENVASE 25 KG);DESINCRUSTANTE PARA HORMIGONERAS;0007;49,4700;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
011900;1;JONCLEAN 13 (ENVASE 25 KG);DETERGENTE DESOXIDANTE;0007;43,4000;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
012000;1;JONCLEAN 13 (ENVASE 210 KG);DETERGENTE DESOXIDANTE;0007;803,2500;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
012100;1;JONCLEAN AUTOSHAMPOO (ENVASE 25 KG);CHAMPU PARA PUENTES Y TUNELES DE LAVADO;0007;30,2200;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
012200;1;JONCLEAN AUTOSHAMPOO (ENVASE 210KG);CHAMPU PARA PUENTE Y TUNEL DE LAVADO;0007;193,7200;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
012300;1;JONCLEAN SELMATIC (ENVASE 25 KG);CHAMPU CONCENTRADO;0007;39,9500;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
012400;1;JONCLEAN SELKAR (ENVASE 25 KG);CHAMPU LAVADO MANUAL;0007;43,0900;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
012500;1;JONCLEAN SUPERACTIVADO (ENV. 25 KG);ESPUMA ACTIVA;0007;78,9600;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
012600;1;JONCLEAN WAX (ENVASE 25 KG);CERA CONCENTRADA TRIPLE EFECTO;0007;71,9800;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
012700;1;JONCLEAN QUICK WAX (ENVASE 25 KG);CERA ULTRARAPIDA;0007;162,1300;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
012800;1;JONCLEAN POLISH 1 (ENVASE 25 KG);;0007;99,3400;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
012900;1;JONCLEAN POLISH 2 (ENVASE 25 KG);CERA PARA PROTECCION Y ABRILLANTADO;0007;96,4400;400000007;25,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
013000;1;JONCLEAN SUPER WAX (ENVASE 25 KG);;0007;71,8400;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
013100;1;JONCLEAN AUTOSTRIPPER (ENV. 25 KG);ELIMINADOR COPOLIMEROS CON AGUA CALIENTE;0007;62,9200;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
013200;1;JONCLEAN AUTOSTRIPPER (BIDON 210 KG);ELIMINADOR COPOLIMEROS CON AGUA CALIENTE;0007;500,6900;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
013300;1;JONCLEAN DESGRASEL CERAS (ENV.25KG);ELIMINADOR MANUAL DE PARAFINAS EN FRIO;0007;84,1300;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
013400;1;JONCLEAN DESGRASEL CERAS (EN.210KG);ELIMINADOR MANUAL DE PARAFINAS EN FRIO;0007;529,5300;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
013500;1;JONCLEAN 21 (ENVASE 25 KG);ELIMINADOR RAPIDO DE PARAFINAS;0007;57,1600;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
013600;1;JONCLEAN 21 (ENVASE 210 KG);ELIMINADOR RAPIDO DE PARAFINAS;0007;501,6000;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
013700;1;JONCLEAN 21 (ENVASE 1000 KG);ELIMINADOR RAPIDO DE PARAFINAS;0007;1653,6400;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
013800;1;JONCLEAN 23 (ENVASE 25 KG);ELIMINADOR DE PARAFINAS DE ALTO RENDIMIENTO;0007;83,3100;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
013900;1;JONCLEAN 23 (ENVASE 210 KG);ELIMINADOR DE PARAFINAS DE ALTO RENDIMIENTO;0007;689,6200;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
014000;1;JONCLEAN 20 (ENVASE 25 KG);ELIMINADOR PARAFINAS;0007;41,0200;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
014100;1;JONCLEAN 20 (ENVASE 210 KG);ELIMINADOR PARAFINAS;0007;339,0400;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
014200;1;JONCLEAN 24 (ENVASE 25 KG);ELIMINADOR COPOLIMEROS CON AGUA CALIENTE;0007;62,2000;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
014300;1;JONCLEAN 24 (ENVASE 210 KG);ELIMINADOR COPOLIMEROS CON AGUA CALIENTE;0007;509,6400;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
014400;1;JONCLEAN 22 (ENVASE 25 KG);DETERGENTE MAQUINAS DE ALTA PRESION;0007;65,0900;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
014500;1;JONCLEAN 22 (ENVASE 210 KG);DETERGENTE MAQUINAS DE ALTA PRESION;0007;535,5100;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
014600;1;JONCLEAN 140 (ENVASE 25 KG);BASE PREPARADORA DESENGRASANTE-EMULSIONANTE EN FRI;0007;117,3600;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
014700;1;JONCLEAN DESGRASEL (ENVASE 25 KG);LAVADO EN FRIO MOTORES;0007;76,2700;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
014800;1;JONCLEAN DESGRASEL (ENVASE 210 KG);LAVADO EN FRIO MOTORES;0007;626,5300;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
014900;1;JONCLEAN 1000 (ENVASE 25 KG);;0007;74,5600;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
015000;1;JONCLEAN 1000 (ENVASE 210 KG);;0007;575,1000;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
015100;1;JONCLEAN FLASH (ENVASE 25 KG);RECUPERADOR DE POLIVINILO Y SINTETICO;0007;159,5800;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
015200;1;JONCLEAN K (ENVASE 25 KG);;0007;56,2600;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
015300;1;JONCLEAN K (CAJA 4U X 5 KG);;0007;46,9500;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
015400;1;JONCLEAN 709 (ENVASE 25 KG);;0007;44,4200;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
015500;1;JONCLEAN 149 BX (SACOS 25 KG);;0007;88,7000;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
015600;1;JONCLEAN 161 (ENVASE 25 KG);DETERGENTE PIEZAS ACERO;0007;80,6400;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
015700;1;JONCLEAN HT (ENVASE 25 KG);DETERGENTE USO GENERAL;0007;86,3800;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
015800;1;JONCLEAN 707 (ENVASE 25 KG);DETERGENTE ENERGICO DE USO GENERAL;0007;58,4000;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
015900;1;JONCLEAN 707 (ENVASE 210 KG);DETERGENTE ENERGICO DE USO GENERAL;0007;484,0700;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
016000;1;JONCLEAN 18 (ENVASE 25 KG);DETERGENTE ENERGICO DE AZULEJOS;0007;122,2500;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
016100;1;JONCLEAN 84 (ENVASE 210 KG);DESENGRASANTE DE EFECTO PASIVANTE;0007;600,2400;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
016200;1;JONCLEAN 500 (ENVASE 25 KG);ELIMINADOR INCRUSTACIONES CALCAREAS Y OXIDO;0007;136,6500;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
016300;1;JONCLEAN 420 (ENVASE 25 KG);DETERGENTE ENERGICO LIMPIEZA EN GENERAL;0007;34,3300;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
016400;1;JONCLEAN 433 (ENVASE 25 KG);DETERGENTE ACIDO PARA MOLDES;0007;60,7100;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
016500;1;JONCLEAN 406 (SACOS 25 KG);DETERGENTE ALCALINI PARA LIMPIEZA AUTOMATICA;0007;54,8500;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
016600;1;JONCLEAN 431 (ENVASE 25 KG);DETERGENTE ACIDO PARA LIMPIEZA MANUAL;0007;74,1300;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
